date;temperature;precipitation;snowfraction;sealevelpressure;winddirection;windspeed;relativehumidity;sunshinetime;totalcloudcover;lowclouds;midclouds;highclouds
1499403600;17.71;;;1017;225;3.54;69;60;;;;
1499407200;20.31;;;1016;235;4.66;65;60;;;;
1499410800;22.96;;;1016;244;5.55;59;60;;;;
1499414400;24.8;;;1016;251;5.91;55;60;;;;
1499418000;25.79;;;1016;259;6;55;52;13;;;42
1499421600;26.76;;;1015;266;5.91;56;56;6;;6;
1499425200;27.6;;;1014;270;5.6;56;60;;;;
1499428800;28.67;;;1017;263;5.45;49;60;;;;
1499432400;29.03;;;1016;277;6.15;51;60;;;;
1499436000;28.55;;;1016;279;6.07;51;54;10;10;;
1499439600;28.57;;;1016;275;6.12;48;54;10;10;10;
1499443200;27.73;;;1016;274;4.91;48;42;28;28;;
1499446800;27.07;0.4;;1016;276;4.43;50;42;28;28;;
1499450400;25.57;0.2;;1016;285;3.93;58;10;78;78;78;
1499454000;24.28;0.1;;1016;270;2.5;64;;100;52;100;
1499457600;22.71;0.2;;1017;211;2.11;78;;80;66;80;
1499461200;21.54;;;1017;195;2.69;75;;67;67;67;
1499464800;20.53;;;1017;200;2.34;69;;;;;
1499468400;20.3;;;1017;183;1.8;67;;;;;
1499472000;19.96;;;1016;180;1.6;66;;;;;
1499475600;19.65;;;1017;180;1.5;65;;;;;
1499479200;19.19;;;1016;180;1.4;65;;;;;
1499482800;18.69;;;1015;176;1.4;66;;;;;
1499486400;18.01;;;1016;172;1.41;69;18;;;;
1499490000;17.85;;;1016;180;0.7;74;60;;;;
1499493600;18.71;;;1015;117;0.22;88;54;10;10;10;
1499497200;22.09;;;1015;207;0.22;74;54;10;10;10;
1499500800;24.51;;;1015;225;1.27;60;60;;;;
1499504400;26.07;;;1015;232;1.78;55;60;;;;
1499508000;27.03;;;1014;255;2.79;51;54;10;10;;
1499511600;27.56;;;1013;268;2.4;49;54;10;10;;
1499515200;28.85;;;1015;272;4.8;46;54;10;10;;
1499518800;29.01;;;1015;281;4.79;46;54;10;10;;
1499522400;29.04;;;1015;287;4.4;46;54;10;10;;
1499526000;28.86;;;1014;297;4.02;46;54;10;10;;
1499529600;28.61;;;1014;288;2.85;47;60;;;;
1499533200;28.33;;;1014;248;1.84;48;54;10;10;;
1499536800;27.16;0.7;;1014;222;2.55;56;;100;100;;
1499540400;24.63;1.4;;1014;251;2.75;71;;100;87;100;100
1499544000;22.64;0.2;;1015;213;4.27;79;;100;84;100;100
1499547600;20.51;;;1016;172;5.35;81;;100;;100;100
1499551200;19.54;;;1015;157;4.79;84;;5;;3;17
1499554800;18.66;;;1014;152;3.85;86;;;;;
1499558400;17.46;;;1014;160;2.34;92;;100;;100;100
1499562000;17.53;;;1014;198;1.99;92;;100;1;100;100
1499565600;19.6;;;1012;180;1.5;74;;100;;100;19
1499569200;18.48;;;1011;124;2.16;77;;100;;100;85
1499572800;17.47;;;1011;140;0.78;79;;100;;100;19
1499576400;17.26;;;1011;146;0.36;88;;100;1;100;6
1499580000;19.16;;;1011;180;0.3;94;;100;2;100;14
1499583600;21.64;;;1011;263;0.81;85;;100;4;100;30
1499587200;22.74;;;1010;330;0.81;74;;100;3;100;38
1499590800;24.52;;;1010;45;0.14;69;;100;;100;25
1499594400;25.7;0.2;;1010;270;1.9;67;;100;;100;12
1499598000;24.94;;;1010;268;7.11;64;;100;85;100;100
1499601600;26.95;;;1011;329;2.33;62;;100;26;100;100
1499605200;28.45;;;1010;360;0.2;45;;100;;100;100
1499608800;27.22;;;1010;333;0.45;53;;100;;100;100
1499612400;25.79;;;1010;149;3.14;68;;100;69;100;100
1499616000;25.46;;;1008;128;4.84;56;;100;20;100;100
1499619600;24.62;;;1007;136;5.94;53;;100;31;100;70
1499623200;24.55;;;1006;132;6.23;58;;100;9;100;49
1499626800;22.42;;;1006;172;3.54;73;;100;;100;100
1499630400;22.34;;;1008;237;4.91;54;;100;1;100;73
1499634000;20.03;;;1009;272;3.8;83;;100;10;100;21
1499637600;18.83;;;1009;235;3.52;90;;2;;2;
1499641200;18.37;;;1009;240;3.36;91;;100;13;100;
1499644800;18.1;;;1009;241;2.64;91;;100;4;100;
1499648400;17.71;;;1009;239;2.11;92;;100;5;100;
1499652000;17.57;;;1008;223;2.33;89;;100;100;74;
1499655600;17.53;;;1007;226;2.76;86;;100;;100;
1499659200;17.34;0.3;;1007;226;2.76;88;;100;94;100;
1499662800;17.73;0.1;;1008;248;4.62;88;;100;100;100;
1499666400;18.78;;;1008;234;4.72;84;45;23;9;23;
1499670000;18.92;0.2;;1008;223;4.88;83;;100;100;100;
1499673600;20.34;;;1008;242;7.11;72;20;62;62;62;
1499677200;21.9;0.1;;1008;250;8.92;64;60;;;;
1499680800;21.48;;;1008;256;8.95;65;19;65;65;65;
1499684400;22.44;;;1008;267;8.81;65;60;;;;
1499688000;22.16;;;1011;266;5.12;65;41;29;29;;
1499691600;21.94;;;1011;277;4.94;65;;96;96;;
1499695200;21.7;0.2;;1011;285;4.75;65;45;23;23;10;
1499698800;21.32;0.2;;1012;283;4.83;67;15;71;71;71;42
1499702400;20.35;0.4;;1012;282;3.88;70;;100;67;100;100
1499706000;18.79;;;1012;274;2.91;81;;100;62;100;100
1499709600;18.3;;;1012;262;2.83;81;;100;;100;100
1499713200;17.57;;;1012;278;1.41;84;13;30;;;100
1499716800;17.03;2.5;;1012;247;2.06;87;;100;100;100;100
1499720400;16.4;3.4;;1013;244;2.55;93;;100;100;100;100
1499724000;16.23;2.4;;1013;253;2.09;95;;100;100;100;
1499727600;16.36;0.2;;1013;211;2.69;95;;100;100;100;
1499731200;16.29;0.1;;1013;232;3.42;92;;3;3;;
1499734800;15.59;0.2;;1013;240;3.22;93;;73;73;73;
1499738400;15.12;;;1013;254;3.23;93;;100;100;;
1499742000;14.74;;;1013;250;2.88;93;;100;100;;
1499745600;14.33;;;1013;243;2.82;93;;100;100;;
1499749200;14.58;;;1014;250;2.88;90;58;3;3;;
1499752800;15.69;;;1013;262;3.03;85;57;5;3;;17
1499756400;16.7;;;1013;266;3.01;81;54;10;10;;13
1499760000;17.66;;;1013;259;2.55;77;34;41;10;41;30
1499763600;18.42;;;1013;249;2.79;73;;100;10;100;100
1499767200;19.03;;;1012;246;2.95;70;;100;10;100;100
1499770800;19;;;1012;255;3.01;69;;100;10;100;31
1499774400;20.28;;;1015;265;2.31;63;;100;10;100;
1499778000;19.93;;;1015;270;2;64;;100;47;100;100
1499781600;19.81;;;1016;267;2.1;64;;100;54;100;100
1499785200;19.8;0.1;;1015;270;1.9;64;;100;60;100;35
1499788800;19.65;0.3;;1015;267;1.9;65;;100;61;100;
1499792400;19.42;0.5;;1015;276;1.81;67;;100;76;100;
1499796000;18.96;;;1015;274;1.3;73;1;92;75;92;
1499799600;18.54;;;1015;225;0.99;76;18;;;;
1499803200;17.56;;;1016;195;1.96;80;;;;;
1499806800;16.22;;;1016;180;2.2;85;;;;;
1499810400;15.52;;;1016;172;2.22;87;;;;;
1499814000;15.47;;;1015;175;2.21;79;;;;;
1499817600;15.45;;;1015;177;2.2;71;;2;;2;
1499821200;15.88;;;1015;185;2.11;65;;43;;43;
1499824800;16.17;;;1015;189;2.02;63;;74;;74;
1499828400;16.31;;;1015;186;2.01;62;;76;3;76;
1499832000;16.48;;;1014;188;2.12;63;;100;100;83;
1499835600;16.73;;;1015;196;1.87;68;59;2;2;2;
1499839200;17.25;;;1014;215;2.08;73;6;84;45;84;
1499842800;19.03;;;1014;236;3.24;71;;99;99;;
1499846400;19.54;;;1014;240;4.39;73;;100;100;;
1499850000;20.93;;;1013;249;5.98;70;54;10;10;;
1499853600;22.49;;;1013;258;7.16;64;;100;100;;
1499857200;23.72;0.1;;1012;260;7.71;59;;99;99;;
1499860800;22.63;0.4;;1014;259;7.04;61;16;69;69;69;
1499864400;22.83;0.1;;1014;266;8.12;59;15;70;70;70;
1499868000;23.07;0.2;;1014;271;8.2;59;34;41;41;41;
1499871600;21.4;0.4;;1015;288;7.15;67;23;58;58;58;
1499875200;19.78;0.1;;1016;284;7.62;74;19;65;65;65;
1499878800;19.88;;;1017;277;6.55;71;20;63;63;63;
1499882400;19.57;;;1017;277;5.84;70;60;;;;
1499886000;18.37;;;1018;279;4.65;74;17;;;;
1499889600;17.27;;;1019;275;3.81;79;;100;100;;
1499893200;16.34;;;1020;270;3.3;83;;100;100;;
1499896800;16.22;;;1020;268;2.7;84;;74;74;;
1499900400;15.86;;;1020;263;2.32;86;;100;100;;
1499904000;14.95;;;1021;252;1.99;89;;;;;
1499907600;14.7;;;1021;257;1.33;91;;100;100;;
1499911200;14.47;;;1021;329;0.58;93;;100;100;22;
1499914800;13.99;;;1021;32;1.53;94;;100;100;12;
1499918400;13.4;;;1021;44;2.76;92;;100;100;;
1499922000;13.25;;;1022;44;3.32;89;;100;100;;
1499925600;13.21;;;1021;52;4.34;90;;100;100;3;
1499929200;13.13;;;1021;56;4.96;88;;100;100;;
1499932800;13.85;;;1022;64;5.23;84;;100;100;;
1499936400;14.19;;;1021;59;4.89;83;;100;100;;
1499940000;14.88;;;1021;54;4.44;82;;100;100;;
1499943600;16.39;;;1020;52;3.92;76;;100;100;;
1499947200;19.25;;;1020;47;4.24;68;54;10;10;;
1499950800;20.2;;;1019;51;2.84;64;54;10;10;;
1499954400;20.77;;;1019;47;2.05;61;54;10;10;;
1499958000;20.98;;;1018;40;1.56;60;54;10;10;;
1499961600;21.15;;;1018;36;1.36;60;60;;;;
1499965200;20.98;;;1018;38;1.14;60;60;;;;
1499968800;20.49;;;1017;24;1.21;62;60;;;;
1499972400;19.75;;;1017;4;1.3;66;17;;;;
1499976000;18.98;;;1018;20;1.17;70;;3;3;;
1499979600;18.07;;;1018;51;0.64;75;;100;100;;
1499983200;17.41;;;1018;90;0.3;80;;100;100;;
1499986800;16.68;;;1018;243;0.22;84;;100;100;;
1499990400;15.68;;;1018;255;1.14;87;;100;100;1;27
1499994000;14.75;;;1018;245;1.88;89;;100;100;100;100
1499997600;14.55;0.1;;1017;231;2.06;87;;100;100;100;100
1500001200;14.4;0.6;;1018;227;1.77;88;;100;100;2;
1500004800;14.22;0.2;;1018;253;2.09;92;;100;100;5;
1500008400;14.36;;;1019;248;2.15;93;;100;100;2;
1500012000;14.99;0.1;;1018;240;2.78;88;;100;100;1;
1500015600;16.01;0.6;;1018;236;3.02;86;15;70;70;;
1500019200;16.65;0.7;;1018;252;3.48;81;8;82;82;2;
1500022800;16.81;0.2;;1018;264;4.12;78;11;77;77;1;
1500026400;17.18;0.3;;1018;254;4.78;77;18;66;66;;
1500030000;17.16;0.4;;1018;255;4.97;77;15;70;70;;
1500033600;17.65;0.3;;1019;262;4.44;77;16;69;69;;
1500037200;17.68;0.3;;1019;266;4.71;76;;100;100;;
1500040800;17.73;0.1;;1019;272;5;74;19;64;64;;
1500044400;17.68;;;1018;273;5.01;73;54;10;10;;
1500048000;18.09;;;1019;269;4.8;72;54;10;10;;
1500051600;17.35;;;1019;267;4.3;73;39;33;33;33;
1500055200;17.22;;;1018;268;3.6;73;34;41;41;41;
1500058800;16.77;0.1;;1018;268;2.6;72;6;60;60;;
1500062400;16.45;;;1019;234;2.22;74;;65;65;;
1500066000;15.15;;;1020;219;2.7;85;;10;10;;
1500069600;13.58;;;1020;212;3.05;91;;10;10;;
1500073200;13.33;;;1020;221;2.77;88;;15;15;;
1500076800;13.41;;;1020;231;2.7;89;;39;39;;3
1500080400;13.08;;;1021;243;3.26;92;;100;100;;
1500084000;12.94;;;1021;242;2.95;92;;81;81;;
1500087600;12.58;;;1021;253;3.04;90;;16;16;;
1500091200;12.2;;;1021;258;2.86;87;;100;100;;
1500094800;12.14;;;1022;278;2.73;87;59;2;2;;
1500098400;12.91;;;1022;291;1.93;85;56;6;6;;
1500102000;13.53;;;1023;321;1.28;78;54;10;10;;
1500105600;13.97;;;1023;259;1.02;74;54;10;10;;11
1500109200;14.48;;;1023;219;1.28;70;54;10;10;;3
1500112800;15.16;;;1024;210;1.39;65;54;10;10;;
1500116400;16.69;;;1023;222;1.49;59;38;35;35;;
1500120000;15.48;;;1023;342;0.32;72;54;10;10;;
1500123600;16.23;;;1023;360;0.3;68;45;23;23;;
1500127200;17.17;;;1023;59;0.58;65;54;10;10;;5
1500130800;17.5;;;1023;77;0.92;63;54;10;10;;12
1500134400;17.58;;;1023;85;1.1;62;41;30;10;;100
1500138000;17.39;;;1023;90;1.4;62;41;30;;;100
1500141600;17.07;;;1023;87;1.7;62;11;76;;76;100
1500145200;16.42;;;1023;74;1.77;65;;100;;100;100
1500148800;15.64;;;1024;81;1.82;70;;100;;100;100
1500152400;14.79;;;1024;90;1.6;72;;18;;18;27
1500156000;13.68;;;1025;118;1.7;76;;83;;83;34
1500159600;12.86;;;1025;129;1.42;79;;43;;43;59
1500163200;12.17;;;1025;135;1.27;84;;7;;;22
1500166800;11.54;;;1025;131;0.92;88;;4;;;14
1500170400;10.87;;;1025;127;1;91;;3;;;11
1500174000;10.22;;;1025;135;1.13;92;;4;;;14
1500177600;9.65;;;1025;156;1.21;91;9;18;18;;14
1500181200;10.51;;;1026;166;0.41;88;;100;100;;
1500184800;12.48;;;1025;90;0.1;79;60;;;;
1500188400;14.53;;;1025;90;0.1;72;60;;;;1
1500192000;16.48;;;1025;90;0.2;65;57;5;1;;16
1500195600;18.09;;;1025;45;0.42;57;60;;;;
1500199200;19.25;;;1025;27;0.67;51;59;2;;;5
1500202800;20.15;;;1024;23;0.76;49;60;;;;
1500206400;21.52;;;1024;35;1.94;53;60;;;;
1500210000;22.14;;;1024;40;1.7;50;60;;;;
1500213600;22.57;;;1023;39;1.42;47;60;;;;
1500217200;22.75;;;1023;37;1.5;46;60;;;;
1500220800;22.74;;;1023;38;1.64;45;60;;;;
1500224400;22.42;;;1023;45;1.84;47;60;;;;
1500228000;21.79;;;1022;52;1.78;51;60;;;;
1500231600;20.69;;;1023;65;2.1;59;14;;;;
1500235200;19.39;;;1023;87;2.2;64;;;;;
1500238800;17.96;;;1023;104;2.06;68;;;;;
1500242400;16.97;;;1023;114;1.75;70;;;;;
1500246000;16.1;;;1023;111;1.39;76;;;;;
1500249600;15.22;;;1023;95;1.1;82;;;;;
1500253200;14.15;;;1023;67;0.76;91;;;;;
1500256800;12.92;;;1023;34;0.72;97;;1;1;;
1500260400;12.21;;;1023;37;0.5;96;;3;3;;
1500264000;11.53;;;1023;27;0.22;96;10;2;2;;
1500267600;11.36;;;1024;360;0.2;95;60;;;;
1500271200;14.03;;;1023;360;0.2;86;60;;;;
1500274800;16.52;;;1022;23;0.76;76;60;;;;
1500278400;19.13;;;1022;40;1.56;68;60;;;;
1500282000;21.41;;;1022;54;2.58;59;60;;;;
1500285600;22.92;;;1021;53;3.14;52;60;;;;
1500289200;23.82;;;1021;53;3.36;50;60;;;;
1500292800;24.71;;;1021;41;1.84;49;58;4;;;13
1500296400;25.24;;;1020;39;1.42;49;57;5;;;17
1500300000;25.61;;;1020;29;1.25;48;56;6;;;21
1500303600;25.68;;;1020;27;1.34;49;56;6;;;19
1500307200;25.59;;;1020;33;1.66;49;58;2;;;8
1500310800;25.22;;;1019;47;1.77;51;60;;;;
1500314400;24.56;;;1019;45;1.84;54;60;;;;
1500318000;23.32;;;1019;49;2.13;63;14;;;;
1500321600;21.88;;;1020;72;2.21;70;;;;;
1500325200;20.26;;;1020;90;2;75;;;;;
1500328800;19;;;1020;94;1.4;79;;;;;
1500332400;17.88;;;1020;96;1;84;;;;;
1500336000;16.96;;;1020;99;0.61;90;;;;;
1500339600;16.33;;;1020;135;0.14;96;;;;;
1500343200;16;;;1020;180;0.2;97;;2;2;;
1500346800;15.98;;;1020;180;0.1;97;;10;10;;
1500350400;15.78;;;1020;180;0.1;97;;100;100;;
1500354000;16.03;;;1021;180;0.1;96;;100;100;;
1500357600;16.88;;;1020;270;0.1;92;;100;100;;
1500361200;19.21;;;1020;360;0.5;86;60;;;;
1500364800;21.44;;;1020;360;0.8;77;60;1;;;2
1500368400;23.23;;;1019;7;0.81;69;56;6;;;20
1500372000;24.67;;;1019;13;0.92;63;57;5;;;18
1500375600;25.78;;;1018;24;0.98;58;60;;;;
1500379200;26.62;;;1017;169;0.51;54;54;9;;6;29
1500382800;26.95;;;1016;228;1.2;53;;100;;100;100
1500386400;27.08;;;1016;250;1.49;53;;100;;100;91
1500390000;26.94;;;1016;295;1.66;53;;100;10;100;100
1500393600;27.03;;;1016;9;0.61;52;60;;;;
1500397200;26.7;;;1015;73;1.36;54;60;;;;
1500400800;26.07;;;1015;70;1.49;58;60;;;;
1500404400;25.17;;;1015;20;1.17;65;13;;;;
1500408000;24.11;;;1016;68;1.08;71;;;;;
1500411600;22.85;;;1016;153;1.34;78;;;;;
1500415200;21.45;;;1016;194;1.24;81;;;;;
1500418800;20.41;;;1016;175;1.2;82;;9;;4;29
1500422400;19.54;;;1016;152;1.7;87;;21;;21;2
1500426000;19.19;;;1016;165;1.55;79;;8;;8;3
1500429600;18.05;;;1016;165;1.14;83;;;;;
1500433200;16.78;;;1016;203;0.76;89;;3;3;;8
1500436800;15.69;;;1017;189;0.61;97;8;3;3;;2
1500440400;16.54;;;1017;143;1;85;58;4;;;12
1500444000;18.45;;;1016;130;0.78;81;60;;;;
1500447600;21.24;;;1016;135;0.28;65;60;;;;
1500451200;23.26;;;1016;27;0.45;58;60;;;;
1500454800;24.91;;;1016;360;0.8;53;57;5;;;17
1500458400;26.19;;;1015;13;0.92;52;53;10;;;34
1500462000;27.15;;;1014;42;1.2;51;;100;;100;100
1500465600;28.37;;;1013;35;1.94;48;;100;;100;100
1500469200;29.05;;;1012;35;2.08;45;;100;;100;100
1500472800;29.51;;;1012;18;1.9;45;33;42;;42;12
1500476400;29.49;;;1012;335;1.43;45;58;3;;2;11
1500480000;29.41;;;1012;279;1.32;43;56;7;;;23
1500483600;29.04;;;1011;236;0.36;45;53;11;;9;37
1500487200;28.32;;;1011;333;0.22;50;54;10;;10;29
1500490800;27.14;;;1011;333;0.67;59;1;89;;89;59
1500494400;25.88;0.1;;1012;253;1.04;68;;7;;6;22
1500498000;24.07;;;1012;203;1.52;75;;100;;100;100
1500501600;22.07;0.1;;1012;208;2.15;70;;2;;;5
1500505200;20.68;0.3;;1013;225;2.83;67;;90;70;90;15
1500508800;20.08;;;1014;225;2.97;69;;69;69;69;14
1500512400;19.55;;;1014;228;3.11;69;;10;10;10;14
1500516000;19.65;;;1014;255;4.88;70;;100;;100;93
1500519600;18.25;0.1;;1014;240;3.94;72;;100;5;100;100
1500523200;17.56;;;1015;233;3.86;74;1;85;;85;24
1500526800;17.7;;;1015;243;3.94;73;41;30;;28;100
1500530400;18.12;;;1015;254;2.6;76;;100;;100;100
1500534000;18.3;;;1015;224;2.9;78;;100;3;100;100
1500537600;19.81;;;1015;214;2.16;68;;100;;100;100
1500541200;21.21;;;1015;236;2.52;60;31;45;;45;100
1500544800;22.41;;;1014;253;2.82;55;28;50;;50;100
1500548400;23.91;;;1013;259;2.14;56;56;6;;;20
1500552000;24.98;;;1014;253;2.82;48;54;10;10;;
1500555600;25.38;;;1013;270;2.5;47;54;10;10;;
1500559200;25.53;;;1013;285;2.69;47;54;10;10;;
1500562800;25.18;;;1013;306;2.58;49;54;10;10;;
1500566400;23.94;0.1;;1014;309;2.84;54;52;13;13;10;
1500570000;22.79;0.1;;1014;306;3.22;59;13;74;74;74;
1500573600;22.22;;;1014;303;2.02;60;;100;;100;26
1500577200;21.7;;;1014;310;1.7;63;;92;6;92;55
1500580800;20.87;;;1014;340;1.17;68;;7;;;23
1500584400;20.12;;;1015;360;1;72;;2;;2;2
1500588000;19.25;;;1015;21;0.85;76;;;;;
1500591600;18.32;;;1015;67;0.76;81;;1;;1;
1500595200;17.69;;;1015;106;0.73;85;;6;;;19
1500598800;17.23;;;1015;101;0.51;88;;4;;;13
1500602400;16.51;;;1015;51;0.64;94;;62;;62;
1500606000;15.81;;;1015;45;0.99;97;;62;2;62;
1500609600;15.46;;;1015;45;0.71;96;;100;100;;
1500613200;15.53;;;1015;18;0.63;95;;100;100;;
1500616800;16.64;;;1014;355;1.1;88;51;14;14;;
1500620400;19.33;;;1014;36;2.22;78;60;;;;
1500624000;21.64;;;1013;52;3.42;69;60;;;;
1500627600;23.16;;;1013;57;3.69;63;59;2;;;6
1500631200;24.57;;;1013;56;3.61;58;60;;;;
1500634800;25.79;;;1011;56;3.61;54;60;;;;
1500638400;26.28;;;1011;53;2;50;54;10;;;32
1500642000;26.84;;;1011;42;1.2;50;12;75;;75;100
1500645600;26.61;;;1011;208;2.15;52;;100;13;100;100
1500649200;25.37;0.2;;1011;212;3.19;61;;100;;100;100
1500652800;24.53;;;1012;277;4.64;59;;100;71;100;100
1500656400;24.16;0.1;;1011;272;2.5;57;;100;2;100;100
1500660000;23.4;0.3;;1011;240;1.61;64;;100;3;100;100
1500663600;22.3;1;;1012;234;2.86;77;;100;90;100;100
1500667200;19.67;1;;1014;262;5.56;81;;100;;100;100
1500670800;17.22;0.1;;1015;270;5.3;89;;100;;100;72
1500674400;17.05;0.2;;1015;243;2.46;91;;100;;100;100
1500678000;16.54;0.2;;1015;192;3.37;90;;100;100;100;100
1500681600;16.24;;;1014;169;2.55;90;;1;;1;
1500685200;15.59;;;1015;161;2.12;93;;;;;
1500688800;15.07;;;1015;169;1.63;94;;33;33;;
1500692400;14.72;;;1014;198;0.95;95;;34;34;;
1500696000;14.93;;;1014;219;0.64;94;;100;100;;
1500699600;15.54;;;1015;180;0.4;92;46;22;22;;
1500703200;16.76;;;1015;233;0.5;88;59;1;1;;
1500706800;18.98;;;1015;225;0.99;79;59;1;1;;
1500710400;21.06;;;1015;222;1.2;70;58;3;;;10
1500714000;22.81;;;1015;245;1.43;61;54;10;10;;14
1500717600;23.8;;;1015;272;3.7;56;54;10;10;;22
1500721200;24.43;;;1014;275;3.61;54;54;10;10;;14
1500724800;25.71;;;1014;288;0.95;46;59;2;;;7
1500728400;26.24;;;1014;285;1.14;45;58;3;;;9
1500732000;26.67;;;1014;286;1.46;42;57;5;;;17
1500735600;26.86;;;1014;285;1.55;41;55;8;;8;25
1500739200;26.81;;;1014;304;1.08;42;56;6;;;21
1500742800;26.46;;;1013;360;0.8;43;42;28;;28;46
1500746400;25.78;0.3;;1013;342;0.32;45;;100;63;100;100
1500750000;25.12;0.4;;1013;360;0.7;48;;100;72;100;100
1500753600;24.4;0.7;;1014;338;0.54;57;;100;79;100;100
1500757200;23.04;1.7;;1015;299;2.28;66;;100;82;100;100
1500760800;18.64;1.9;;1017;293;7.04;82;;100;100;100;100
1500764400;17.35;0.1;;1017;315;1.13;86;;100;;100;100
1500768000;17.05;0.6;;1018;212;2.25;88;;100;82;100;54
1500771600;16.56;;;1018;171;1.32;91;;2;2;;1
1500775200;16.19;0.1;;1017;145;2.8;92;;;;;
1500778800;16.02;0.3;;1017;156;2.42;93;;70;70;67;70
1500782400;16.15;0.2;;1017;209;1.03;94;;88;72;88;100
1500786000;16.83;;;1018;267;1.7;91;;100;100;20;38
1500789600;17.11;;;1018;284;3.61;84;;100;100;60;49
1500793200;17.63;;;1018;289;3.38;81;;100;100;65;100
1500796800;18.32;;;1018;285;2.69;78;;100;100;22;21
1500800400;18.88;;;1018;286;2.6;75;;100;100;40;
1500804000;18.92;;;1018;290;2.97;74;27;52;52;21;
1500807600;18.94;;;1017;283;3.59;74;22;60;60;60;
1500811200;20.18;;;1018;249;4.18;62;54;10;10;2;8
1500814800;21.34;;;1018;252;4.74;54;45;24;10;24;
1500818400;21.63;;;1017;262;4.75;52;42;28;19;28;
1500822000;22.23;;;1017;269;4.1;51;54;10;10;;
1500825600;21.84;;;1017;277;3.13;51;54;10;10;;
1500829200;21.69;;;1016;298;2.59;52;;100;100;;
1500832800;21.01;;;1015;311;2.27;53;;100;100;;
1500836400;20.43;;;1015;330;1.97;54;;100;100;;48
1500840000;19.67;;;1016;347;1.75;55;;100;100;;22
1500843600;19.06;;;1016;345;1.14;57;;100;100;29;27
1500847200;18.39;;;1015;351;0.61;60;;100;;100;100
1500850800;17.84;;;1015;180;0.5;63;;100;;100;100
1500854400;17.44;;;1014;188;0.71;65;;100;2;100;100
1500858000;16.99;;;1014;225;0.57;68;;100;;100;100
1500861600;16.35;;;1013;225;0.85;73;;100;;100;100
1500865200;15.5;;;1012;219;1.42;82;;100;;100;100
1500868800;15.06;;;1011;207;2.01;89;;84;84;67;71
1500872400;15.8;;;1012;214;2.52;83;;100;100;82;30
1500876000;16.79;;;1010;235;3.16;76;;100;100;100;
1500879600;17.88;0.3;;1010;262;4.24;69;;100;100;33;
1500883200;16.72;0.4;;1010;240;3.58;76;;100;100;100;
1500886800;17.98;1.6;;1010;262;7.47;70;;100;100;100;
1500890400;14.78;0.5;;1012;286;7.28;85;;100;100;100;
1500894000;15.66;0.3;;1011;274;6.01;75;;100;100;100;
1500897600;15.98;;;1011;276;6.13;79;;100;66;100;
1500901200;16.4;;;1012;277;6.25;73;27;52;52;;
1500904800;16.53;0.2;;1012;275;6.63;68;;100;100;;
1500908400;16.11;0.2;;1013;278;6.97;65;;100;100;15;
1500912000;15.37;0.1;;1013;282;6.96;68;;100;100;90;
1500915600;14.82;0.1;;1013;278;6.17;70;;100;100;100;
1500919200;14.43;0.2;;1013;270;5.8;72;;100;100;100;
1500922800;13.96;;;1013;263;4.64;77;2;71;71;40;
1500926400;13.17;;;1014;255;3.52;82;;100;100;;
1500930000;12.97;0.1;;1014;239;3.5;86;;100;100;;
1500933600;12.49;0.2;;1013;231;4.12;89;;100;100;;
1500937200;12.36;;;1013;250;4.68;89;;100;100;;
1500940800;11.57;;;1014;263;5.45;89;;1;1;;
1500944400;10.78;;;1014;264;6.03;90;;3;3;;
1500948000;10.1;;;1014;262;5.46;91;;8;8;;
1500951600;10.1;;;1013;261;5.26;90;;55;55;5;
1500955200;10.01;;;1013;255;4.75;90;;100;100;2;
1500958800;10.85;;;1013;254;4.78;88;;100;100;;
1500962400;11.97;0.3;;1012;257;5.24;84;;100;100;6;
1500966000;12.35;0.4;;1011;260;5.08;84;;100;100;68;
1500969600;12.71;0.5;;1011;266;5.61;83;;100;100;;
1500973200;13.29;0.2;;1011;257;6.36;81;;100;100;100;
1500976800;13.79;;;1012;266;7.22;76;;100;100;100;17
1500980400;14.03;0.2;;1011;268;6.9;72;;100;100;100;100
1500984000;14.28;0.1;;1012;269;6.9;75;;95;91;95;1
1500987600;14.66;0.2;;1012;268;7;73;6;85;61;85;20
1500991200;14.83;0.2;;1012;271;6.9;72;;100;67;100;64
1500994800;14.84;0.2;;1012;274;6.62;72;;100;100;100;13
1500998400;14.67;0.2;;1012;273;6.61;73;;100;100;85;5
1501002000;14.43;0.3;;1013;272;6.3;74;;100;100;83;1
1501005600;14.17;0.2;;1012;271;6.1;75;;100;100;100;17
1501009200;13.53;;;1012;269;5.6;79;;100;100;100;20
1501012800;12.79;;;1012;261;5.26;84;;100;100;100;39
1501016400;12.42;;;1013;256;5.36;86;;100;100;81;19
1501020000;12.23;;;1013;254;5.51;85;;100;100;56;11
1501023600;11.95;;;1012;250;5.85;86;;100;100;100;22
1501027200;11.6;;;1012;248;6.28;87;;100;100;100;42
1501030800;11.55;0.2;;1013;248;6.59;89;;100;100;100;100
1501034400;11.46;0.1;;1012;249;6.96;89;;100;100;100;
1501038000;11.49;;;1011;253;6.8;88;;100;82;100;
1501041600;11.31;;;1011;250;6.58;90;;100;100;100;
1501045200;11.62;0.3;;1012;252;6.74;89;;100;100;100;49
1501048800;11.69;0.6;;1011;252;6.61;90;;100;100;100;100
1501052400;12.23;0.6;;1012;255;5.99;90;;100;100;100;9
1501056000;13.47;0.4;;1012;264;6.23;86;;100;100;100;10
